FID,x,y,adr_pelny,ogolem
43875,19.93372834,49.99675107,WYPOCZYNKOWA 38,1
43876,19.93271486,49.99631464,WYPOCZYNKOWA 17,1
43877,19.93290554,49.99742119,WYPOCZYNKOWA 46,1
43878,19.90586339,50.09122755,GEN. MARIANA KUKIELA 6,1
43879,19.89219158,50.11127937,GAIK 19,1
43880,19.90675888,50.10455703,WŁADYSŁAWA ŁOKIETKA 207A,1
43881,19.9070177,50.10430634,WŁADYSŁAWA ŁOKIETKA 207,1
43882,19.89737899,50.11408717,NA ZIELONKI 6,1
43883,19.89814124,50.11295189,WŁADYSŁAWA ŁOKIETKA 271A,1
43884,19.95383914,50.00321061,CECHOWA 33,1
43885,19.932665,49.99766757,WYPOCZYNKOWA 48,1
43886,19.9330116,49.99775332,WYPOCZYNKOWA 50,1
43887,19.93450726,49.99578285,BOROWINOWA 8,1
43888,19.93479389,49.99543537,WYPOCZYNKOWA 26,1
43889,19.93652335,49.99536833,WCZASOWA 8,1
43890,19.9372538,49.99660427,BOROWINOWA 30B,1
43891,19.93777658,49.99642959,BOROWINOWA 32A,1
43892,19.90918793,50.09818757,CHABROWA 23,1
43893,19.86353954,49.99066954,MIECZYSŁAWA WRONY 79,1
43894,19.92570941,50.00029774,HUBALCZYKÓW 2E,1
43895,19.92855911,50.00446954,TULIPANOWA 5,1
43896,19.89048295,50.11119041,GAIK 46,1
43897,19.8965146,50.11431946,WŁADYSŁAWA ŁOKIETKA 336,1
43898,19.94031162,49.98988899,EMILIANA CZYRNIAŃSKIEGO 5,1
43899,19.93527989,50.02430343,SUCHA 2,1
43900,19.93948782,50.02623605,UROCZA 10,1
43901,19.93941689,50.02634819,UROCZA 8,1
43902,19.93929671,50.02575683,UROCZA 15,1
43903,19.93832571,50.02556183,FERDYNANDA KURASIA 16,1
43904,19.93884003,50.02388477,SUCHA 21,1
43905,19.92477434,49.99937238,KOLEJARZY 8,1
43906,19.93424253,50.00697557,ANTONIEGO SZYLLINGA 61A,1
43907,19.9288982,50.00372961,WIKTORA ZINA 29A,1
43908,19.92933958,50.00370159,JÓZEFA KUSTRONIA 19,1
43909,19.89986276,50.11535702,NA ZIELONKI 39,1
43910,19.96239603,50.09765289,ALEJA 29 LISTOPADA 169,1
43911,19.96244468,50.09784726,ALEJA 29 LISTOPADA 171,1
43912,19.96247386,50.09795895,ALEJA 29 LISTOPADA 173,1
43913,19.96256908,50.09830325,ALEJA 29 LISTOPADA 177,1
43914,19.96374217,50.09746704,KS. JÓZEFA MEIERA 12,1
43915,19.93103387,49.99382168,KAZIMIERZA MOSZYŃSKIEGO 10,1
43916,19.93090192,49.99342907,KAZIMIERZA MOSZYŃSKIEGO 16,1
43917,19.93175018,49.99300976,PIŁKARSKA 5,1
43918,19.94079971,50.02536885,WŁODARSKA 22,1
43919,19.94244037,50.0217949,ALEKSANDRA FREDRY 55,1
43920,19.9400082,50.02490493,UROCZA 30,1
43921,19.93635616,50.02220969,SIOSTRY FAUSTYNY 16,1
43922,19.92472773,50.00624519,ZAKOPIAŃSKA 98,1
43923,19.94349855,50.01844841,ALEKSANDRA FREDRY 64,1
43924,19.9497618,50.01929683,TARNOBRZESKA 18,1
43925,19.95078738,50.01968324,ZIELONA 10,1
43926,19.95091755,50.01965215,ZIELONA 8,1
43927,19.8830518,50.09681372,OJCOWSKA 47,1
43928,19.88370251,50.0955244,OJCOWSKA 64,1
43929,19.8833715,50.09635283,OJCOWSKA 78,1
43930,19.93184357,49.99274506,PIŁKARSKA 7,1
43931,19.9373065,49.99266989,KĄPIELOWA 46A,1
43932,19.93203339,49.98963212,KAZIMIERZA MOSZYŃSKIEGO 37B,1
43933,19.93189999,49.98916968,KAZIMIERZA MOSZYŃSKIEGO 37,1
43934,19.92371624,50.00438952,ZAKOPIAŃSKA 118,1
43935,19.9241857,50.00347574,KAZIMIERZA KIERZKOWSKIEGO 19,1
43936,19.92465485,50.0032006,"ARMII ""KRAKÓW"" 50A",1
43937,19.94501733,50.01702649,PIERZCHÓWKA 10,1
43938,19.95643044,50.01702922,DOBCZYCKA 18,1
43939,19.94793372,50.01533108,PRZYKOPY 16,1
43940,19.87736751,50.09374709,PASTERNIK 20,1
43941,19.87980665,50.09467594,NA POLACH 7,1
43942,19.88333458,50.09423116,OJCOWSKA 52,1
43943,19.88266001,50.09298888,OJCOWSKA 26,1
43944,19.87021225,50.09767643,PASTERNIK 106,1
43945,19.86933601,50.0985492,PASTERNIK 114A,1
43946,19.91955314,49.99485619,ZAKOPIAŃSKA 202,1
43947,19.92808779,49.99073198,LASOGÓRSKA 10,1
43948,19.84326954,50.00865732,PODGÓRKI TYNIECKIE 90C,1
43949,19.94571923,49.99801185,MYŚLENICKA 107,1
43950,19.92855916,50.0034339,JÓZEFA KUSTRONIA 44,1
43951,19.92764076,50.00396544,JÓZEFA KUSTRONIA 7,1
43952,19.8827445,50.10020409,BUDRYSÓW 11,1
43953,19.86853861,50.09917194,PASTERNIK 116,1
43954,19.88490758,50.10182761,CHMURNA 3,1
43955,19.88285964,50.10429953,OJCOWSKA 162,1
43956,19.93419315,49.9868129,WŁADYSŁAWA PYTLASIŃSKIEGO 27,1
43957,19.86479649,50.0087273,OJCA JÓZEFA BOCHEŃSKIEGO 4,1
43958,19.93202642,50.00466586,ANTONIEGO SZYLLINGA 36,1
43959,19.93311312,50.00450037,JÓZEFA KUSTRONIA 94,1
43960,19.93275496,50.00542285,ALOJZEGO HORAKA 17,1
43961,19.93419654,50.00523914,ANTONIEGO SZYLLINGA 44,1
43962,19.95931689,50.01667918,TURNIEJOWA 38,1
43963,19.95020874,50.02068838,ALEKSANDRA KOTSISA 26,1
43964,19.94312197,50.01865937,ALEKSANDRA FREDRY 60,1
43965,19.88530093,50.09468527,SOSNOWIECKA 17,1
43966,19.95504929,50.01939807,STEFANII SEMPOŁOWSKIEJ 48,1
43967,19.94509266,49.99529168,ŁUKASZA OPALIŃSKIEGO 8,1
43968,19.88388095,50.06665481,LUDMIŁY KORBUTOWEJ 34,1
43969,19.8552391,50.07184992,POD STOKIEM 11A,1
43970,19.87071565,50.06797597,NA WIERZCHOWINACH 7,1
43971,19.93474281,50.00747461,ANTONIEGO SZYLLINGA 72,1
43972,19.93190899,50.00585099,ADAMA CIOŁKOSZA 42,1
43973,19.93208834,50.00609151,ADAMA CIOŁKOSZA 24,1
43974,19.93215762,50.00623022,ADAMA CIOŁKOSZA 22,1
43975,19.94953459,50.01967323,BYSTRA 12,1
43976,19.94468947,50.01761965,PIERZCHÓWKA 24,1
43977,19.94680208,50.01818554,PIERZCHÓWKA 15,1
43978,19.94125231,49.99966235,JÓZEFA ŁOBODOWSKIEGO 14A,1
43979,19.94477504,49.9962711,HIERONIMA PINOCCI 3,1
43980,19.89537555,50.04302756,POLNYCH KWIATÓW 17A,1
43981,19.89539261,50.05139188,WODOCIĄGOWA 20,1
43982,20.17826291,50.11254175,JÓZEFA SAWY-CALIŃSKIEGO 85,1
43983,19.93445104,50.00775359,JUGOWICKA 39,1
43984,19.92961901,50.00622096,SIARCZANA 31,1
43985,19.9483855,49.99376965,SIARCZANOGÓRSKA 5,1
43986,19.94766649,49.99253143,PODHALNIE 10,1
43987,20.11341521,50.10383945,CYPRIANA GODEBSKIEGO 3,1
43988,20.08201363,50.09773274,POMYKANY 9,1
43989,19.94281877,50.09101756,JAZOWA 2,1
43990,19.94378351,50.09103349,GABRIELA NARUTOWICZA 16,1
43991,19.94440401,50.09132712,JÓZEFA MACKIEWICZA 3,1
43992,19.94832166,50.09190497,LITAWORA 13,1
43993,19.92994977,50.00576538,WIKTORA ZINA 14,1
43994,19.92867707,50.00547635,ANTONIEGO SZYLLINGA 12,1
43995,19.93019947,50.00537141,WIKTORA ZINA 19,1
43996,19.93073485,50.0051273,ANTONIEGO SZYLLINGA 33,1
43997,19.95638309,49.99451883,SIARCZANOGÓRSKA 38,1
43998,19.94589679,50.09179753,SYRENY 4,1
43999,19.94615235,50.09146051,BAŁTYCKA 17,1
44000,19.92798688,50.00641776,CIEPŁA 2,1
44001,19.92644463,50.00617702,"ARMII ""KRAKÓW"" 9",1
44002,19.94471025,50.01977259,CHOCHOŁOWSKA 11,1
44003,19.92654151,50.09487402,SZYMONA ZIMOROWICZA 38,1
44004,19.91428893,50.09313189,OWSIANA 14,1
44005,19.95585627,49.99448087,SIARCZANOGÓRSKA 36,1
44006,19.96262024,49.99033179,PODGÓRKI 57,1
44007,19.9511574,50.09034074,KOŁACZY 4,1
44008,19.95467967,50.09353859,POLNA 9,1
44009,19.95135513,50.09071286,KOŁACZY 8,1
44010,19.94231291,50.0965824,HENRYKA PACHOŃSKIEGO 69,1
44011,19.94069737,50.09551573,ŁUKASZA GÓRNICKIEGO 14,1
44012,19.92384066,50.00262502,CIECHOCIŃSKA 4,1
44013,19.92520536,50.00206159,CIECHOCIŃSKA 15,1
44014,19.92459894,50.00082333,GOŹDZIKOWA 15,1
44015,19.92459009,50.00101342,GOŹDZIKOWA 11,1
44016,19.94010602,50.09742843,JANA LECHONIA 20,1
44017,19.94543005,50.09216477,BURSZTYNOWA 16,1
44018,19.9273704,50.0030117,JÓZEFA KUSTRONIA 26,1
44019,19.92631886,50.00247898,CIECHOCIŃSKA 20,1
44020,19.92846848,50.00290262,JÓZEFA KUSTRONIA 48,1
44021,19.94008555,50.09625931,KAZIMIERZA HERWINA-PIĄTKA 11,1
44022,19.94234026,50.09153499,GABRIELA NARUTOWICZA 13,1
44023,19.91505909,50.0932223,WEWNĘTRZNA 13,1
44024,19.91897283,49.98033273,JERZEGO SMOLEŃSKIEGO 88A,1
44025,19.9194621,49.98059787,JERZEGO SMOLEŃSKIEGO 147,1
44026,19.91945489,49.98021015,JERZEGO SMOLEŃSKIEGO 151,1
44027,19.937787,49.98384131,TYTUSA CHAŁUBIŃSKIEGO 116B,1
44028,19.91956753,49.98521933,JERZEGO SMOLEŃSKIEGO 93,1
44029,19.93999102,50.02439527,UROCZA 34,1
44030,19.94079011,50.02520597,WŁODARSKA 15,1
44031,19.92807724,50.00213858,BIESZCZADZKA 2,1
44032,19.92805691,50.00192668,BIESZCZADZKA 4,1
44033,19.9287962,50.00170324,KROŚNIEŃSKA 6,1
44034,19.91638466,50.09234463,PÓŁNOCNA 7,1
44035,19.91644188,50.09201536,BLISKA 8,1
44036,19.92572761,50.09549179,JASNA 28,1
44037,19.92924128,50.09522169,SZYMONA ZIMOROWICZA 16,1
44038,19.91696869,49.98395091,OPATKOWICKA 23,1
44039,19.91331894,49.98455472,ZAKOPIAŃSKA 262,1
44040,19.91619072,49.98362926,OPATKOWICKA 38,1
44041,19.91873881,49.98392935,OPATKOWICKA 60,1
44042,19.93719245,50.02460846,LECHICKA 4,1
44043,19.93627032,50.02477471,PASIECZNA 8,1
44044,19.93594574,50.02477633,PASIECZNA 4,1
44045,19.93758468,50.0239203,SUCHA 15B,1
44046,19.94070336,50.02331928,KOŁODZIEJSKA 4,1
44047,19.92586563,50.00075365,HUBALCZYKÓW 2B,1
44048,19.92659302,50.0007174,HUBALCZYKÓW 6,1
44049,19.93719731,50.02353408,SUCHA 15D,1
44050,19.92527529,50.00057924,"ARMII ""KRAKÓW"" 61",1
44051,19.92521301,49.99909369,KOLEJARZY 13,1
44052,19.95458472,50.09339613,POLNA 7,1
44053,19.94653642,50.09218362,BURSZTYNOWA 12A,1
44054,19.94305617,50.0921059,JAZOWA 6A,1
44055,19.9204973,49.989874,JERZEGO SMOLEŃSKIEGO 67,1
44056,19.92965511,49.98904522,KAZIMIERZA MOSZYŃSKIEGO 50,1
44057,19.93930709,50.02059045,POCZTOWA 2,1
44058,19.93546889,50.02231618,SIOSTRY FAUSTYNY 10,1
44059,19.94234746,50.02229228,ALEKSANDRA FREDRY 49,1
44060,19.94136236,50.0223041,KWIETNA 3,1
44061,19.94062767,50.02278853,KOŁODZIEJSKA 9,1
44062,19.94082659,50.02252487,KOŁODZIEJSKA 13,1
44063,19.9234661,50.00163161,OWOCOWA 5A,1
44064,19.92355566,50.00161633,OWOCOWA 5,1
44065,19.92173505,49.99869329,KĄPIELOWA 4,1
44066,19.92192853,49.99855093,KĄPIELOWA 6,1
44067,19.94733116,50.08883114,IMBRAMOWSKA 26A,1
44068,19.94952887,50.09040406,GRAŻYNY 16,1
44069,19.95134213,50.09014945,KOŁACZY 3,1
44070,19.88920269,50.11050593,GAIK 64,1
44071,19.92770193,49.99041743,LASOGÓRSKA 14,1
44072,19.94201278,50.01818552,SIOSTRY FAUSTYNY 27A,1
44073,19.93527544,50.02463072,PASIECZNA 2A,1
44074,19.92135967,49.99797512,BIAŁOSTOCKA 4,1
44075,19.91969546,49.99613272,ZAKOPIAŃSKA 188,1
44076,19.91983053,49.99555122,ZAKOPIAŃSKA 192,1
44077,19.92143719,49.99442664,TOROWA 17,1
44078,19.92359551,49.99852152,KOLEJARZY 5,1
44079,19.92899677,50.00703993,SIARCZANA 5,1
44080,19.83454286,50.06814992,OLSZANICKA 21,1
44081,19.87698003,50.09200726,PASTERNIK 37,1
44082,19.87621536,50.09145914,WŁADYSŁAWA ŻELEŃSKIEGO 68,1
44083,19.88034198,50.08854482,WŁADYSŁAWA ŻELEŃSKIEGO 16,1
44084,19.90663721,50.00601682,JANA JANOWSKIEGO 110,1
44085,19.90687949,50.00497291,HELENY MARUSARZÓWNY 31,1
44086,19.90760852,50.0050754,HELENY MARUSARZÓWNY 25,1
44087,19.90784564,50.00510897,HELENY MARUSARZÓWNY 23,1
44088,19.90889538,50.00377269,ŻAKÓW KRAKOWSKICH 22,1
44089,19.91151091,50.00371404,SZMARAGDOWA 22,1
44090,19.91091194,50.0037081,SZMARAGDOWA 10,1
44091,19.91080894,50.00498788,HELENY MARUSARZÓWNY 4,1
44092,19.91130276,50.00600107,JANA JANOWSKIEGO 32,1
44093,19.82052074,50.0441729,ASTRONAUTÓW 2,1
44094,19.88966413,49.9838055,LEONA PETRAŻYCKIEGO 48,1
44095,19.82604645,50.01192991,OBRONY TYŃCA 83,1
44096,19.90637332,50.02139382,PRZEMIARKI 1,1
44097,19.90805175,50.00405029,ŻAKÓW KRAKOWSKICH 4,1
44098,19.90821773,50.00583439,JANA JANOWSKIEGO 78,1
44099,19.9078027,50.00581789,JANA JANOWSKIEGO 84,1
44100,19.91163943,50.00587341,JANA JANOWSKIEGO 30,1
44101,19.9155565,50.0051125,PUSTYNNA 7,1
44102,19.91242513,49.99878998,IZYDORA KOPERNICKIEGO 6,1
44103,19.96402375,50.04425943,ZAUŁEK 10,1
44104,19.96347187,50.04458941,ZAUŁEK 6,1
44105,19.82293032,50.04238848,SĘPIA 58,1
44106,20.03448065,50.01379796,ZAMŁYNIE 25,1
44107,19.90625857,50.00558989,JANA JANOWSKIEGO 118,1
44108,19.90613671,50.00560911,JANA JANOWSKIEGO 120,1
44109,19.91967167,50.00574045,BLUSZCZOWA 10,1
44110,19.91131804,49.99746688,LEONA WACHHOLZA 12,1
44111,19.91329082,49.99887221,IZYDORA KOPERNICKIEGO 16,1
44112,19.82049925,50.01179578,MAĆKA Z BOGDAŃCA 8,1
44113,19.94044067,49.99578139,JEŹDZIECKA 9A,1
44114,19.87832027,50.05084965,BORÓWCZANA 10,1
44115,19.9122753,50.08863065,GDYŃSKA 4,1
44116,19.96227288,49.97338305,MATEMATYKÓW KRAKOWSKICH 75,1
44117,19.9669674,50.04556342,WAŁOWA 12,1
44118,19.96636577,50.04595544,WAŁOWA 3,1
44119,20.03563442,50.01417086,ZAMŁYNIE 39,1
44120,20.04438534,50.01540726,LUDWIKA JĘDRZEJCZYKA 25,1
44121,19.91447434,49.99905619,FORTECZNA 36,1
44122,19.91437276,49.99907593,FORTECZNA 38,1
44123,19.91934616,49.99937281,FORTECZNA 10,1
44124,19.96127456,49.97176246,ZBYDNIOWICKA 11A,1
44125,19.97312964,50.04405672,SZKLARSKA 11,1
44126,19.97287205,50.04377435,SZKLARSKA 15,1
44127,19.97311952,50.0426067,KRZYWDA 14,1
44128,19.99355065,50.03733311,MOTYLA 8A,1
44129,19.99591243,50.03894481,ŁANOWA 59,1
44130,19.99534314,50.03896388,ŁANOWA 57,1
44131,20.01284203,50.02075901,IMIELNA 55,1
44132,20.01546805,50.02126537,BIEŻANOWSKA 148,1
44133,19.91643301,50.00015791,JANA GUMOWSKIEGO 4,1
44134,19.91670949,50.00165954,NARVIK 10B,1
44135,19.91639243,50.00132739,TADEUSZA BANACHIEWICZA 4,1
44136,19.91666013,50.00117948,TADEUSZA BANACHIEWICZA 6,1
44137,19.96041688,49.97329616,MATEMATYKÓW KRAKOWSKICH 89,1
44138,19.95892995,49.97277135,MATEMATYKÓW KRAKOWSKICH 99,1
44139,19.95883268,49.97176376,ZBYDNIOWICKA 20,1
44140,19.95642428,49.97219654,FRANCISZKA LEI 15,1
44141,19.97523093,50.04293956,STRYCHARSKA 14,1
44142,19.97645288,50.04343656,SARMACKA 15A,1
44143,19.97617474,50.0422417,JANA HEWELIUSZA 3,1
44144,19.91461295,50.00030469,DOKTORA JUDYMA 37,1
44145,19.91444073,50.00119017,NARVIK 27,1
44146,19.89784051,50.10820084,AZALIOWA 5,1
44147,19.85898405,50.06445302,KOPALINA 9,1
44148,20.09604532,50.1184243,SOCZYNY 7B,1
44149,20.20177689,50.05645476,BRZESKA 32A,1
44150,19.97605281,50.04221127,JANA HEWELIUSZA 5,1
44151,19.97682296,50.04463354,PŁASZOWSKA 14,1
44152,19.97699775,50.04465293,PŁASZOWSKA 16,1
44153,19.97823108,50.04303356,GROMADZKA 23,1
44154,19.97804573,50.04287406,GROMADZKA 27,1
44155,19.97671865,50.04256918,SARMACKA 20,1
44156,20.06193781,50.04557811,HENRYKA CZECZOTTA 27,1
44157,19.97617481,49.99589167,SZCZAWNICKA 17,1
44158,19.97930068,49.99672177,SZCZAWNICKA 32,1
44159,19.97967528,49.99729454,SZCZAWNICKA 29,1
44160,19.99096672,49.99732486,JANA HALLERA 34,1
44161,19.97834549,49.99690648,SZCZAWNICKA 36,1
44162,19.94744256,50.0845595,ŻABINIEC 32A,1
44163,19.9773169,50.0415903,GROMADZKA 39,1
44164,19.97617728,50.04127077,KOŹLARSKA 1,1
44165,19.97377037,50.04505227,PŁASZOWSKA 1,1
44166,19.98418232,50.04749459,KOSZYKARSKA 16A,1
44167,19.99558072,49.99289038,JERZEGO LANDE 4,1
44168,19.99767496,49.99188689,ROMANA ŻELAZOWSKIEGO 50,1
44169,19.99611564,49.99089186,EMILII SCZANIECKIEJ 14,1
44170,19.99467177,49.9914464,EMILII SCZANIECKIEJ 17,1
44171,19.85546068,49.99489766,MIECZYSŁAWA WRONY 15,1
44172,19.86419293,49.98751634,TRETÓWKA 28,1
44173,19.94278526,49.9926782,TOPIARNIA 9,1
44174,19.98986933,50.04849771,ZADWORZE 10,1
44175,19.9843768,50.04711491,KOSZYKARSKA 17,1
44176,20.0646267,50.0453326,FELIKSA WROBELA 87,1
44177,20.06148025,50.04450135,HENRYKA CZECZOTTA 15,1
44178,20.0613961,50.04370763,HENRYKA CZECZOTTA 14,1
44179,20.06173987,50.04409,HENRYKA CZECZOTTA 18,1
44180,20.06524404,50.04350067,FELIKSA WROBELA 73,1
44181,20.06020743,50.04284353,HENRYKA CZECZOTTA 5,1
44182,20.00069499,49.98692984,ROMANA ŻELAZOWSKIEGO 64,1
44183,20.00020268,49.9867157,ROMANA ŻELAZOWSKIEGO 66A,1
44184,20.00501603,50.0230943,MŁODZIEŻY 16,1
44185,19.97917745,50.044234,GROMADZKA 10,1
44186,19.98695597,49.97787055,ELŻBIETY DRUŻBACKIEJ 30,1
44187,19.98960285,49.9730712,ELŻBIETY DRUŻBACKIEJ 63,1
44188,20.01117785,50.02403126,SEWERYNA UDZIELI 2,1
44189,19.91513244,50.00442703,PUSTYNNA 14,1
44190,19.91989775,50.00400319,BLUSZCZOWA 19,1
44191,19.92102484,50.00245446,NARVIK 2,1
44192,19.99593418,49.97385691,ELŻBIETY DRUŻBACKIEJ 89,1
44193,19.98760001,49.97799299,ELŻBIETY DRUŻBACKIEJ 37,1
44194,20.01183181,50.02327725,SEWERYNA UDZIELI 8A,1
44195,20.01239256,50.02191363,BIEŻANOWSKA 159,1
44196,20.00983303,50.0215643,BIEŻANOWSKA 149,1
44197,20.00699154,50.02167787,BIEŻANOWSKA 126,1
44198,20.00506254,50.02255458,BIEŻANOWSKA 137,1
44199,19.98999058,50.046803,KS. WINCENTEGO TURKA 30,1
44200,19.99036304,50.04679283,KS. WINCENTEGO TURKA 36,1
44201,19.99113855,50.048461,GUMNISKA 26,1
44202,19.99163689,50.04775558,GUMNISKA 11,1
44203,19.90998839,50.00469883,FAŁĘCKA 28,1
44204,19.91155569,50.0043377,FAŁĘCKA 7,1
44205,19.99704221,50.00278398,KOSOCICKA 95A,1
44206,19.99750491,50.00270108,KOSOCICKA 93,1
44207,19.99907249,50.00234897,KOSOCICKA 87,1
44208,20.00331646,50.02287327,BIEŻANOWSKA 123A,1
44209,20.00162089,50.02306312,BIEŻANOWSKA 115A,1
44210,19.98826405,50.04635237,MYŚLIWSKA 38A,1
44211,19.9849524,50.04815776,KOSZYKARSKA 18A,1
44212,19.91027918,50.00032799,CHĘCIŃSKA 6,1
44213,19.91368601,50.00114503,NARVIK 33,1
44214,19.90801422,50.00103618,NARVIK 79,1
44215,19.92077183,50.00371302,KSIĘŻYCOWA 8,1
44216,19.88787972,50.03255679,RODZINNA 37,1
44217,19.91213836,50.00139799,NARVIK 45A,1
44218,19.99873609,50.0158027,KS. PIOTRA ŚCIEGIENNEGO 83A,1
44219,19.96006081,50.04016979,ALEJA POD KOPCEM 27,1
44220,19.90636024,50.00273836,JANA KRZYSZTOFA KLUKA 7,1
44221,19.90727002,50.00256963,JANA KRZYSZTOFA KLUKA 13,1
44222,19.91481366,50.0035164,PUSTYNNA 22B,1
44223,19.91249438,50.00344849,SKRZETUSKIEGO 21,1
44224,19.90942488,50.00140951,NARVIK 58,1
44225,19.9102504,50.00134947,NARVIK 52,1
44226,19.96112499,50.0409242,ROBOTNICZA 7,1
44227,19.96112693,50.03959186,ALEJA POD KOPCEM 12,1
44228,19.96244067,50.03915245,ALEJA POD KOPCEM 9,1
44229,19.96618825,50.03440752,JEROZOLIMSKA 12,1
44230,19.90670766,50.00210364,CZOŁGISTÓW 11,1
44231,19.90699956,50.00203322,CZOŁGISTÓW 13,1
44232,19.92047471,50.00244975,NARVIK 4,1
44233,19.92328033,50.00700731,ZAWIŁA 2,1
44234,19.91863431,50.00668695,JANA JANOWSKIEGO 3A,1
44235,19.94753048,50.10183042,DOŻYNKOWA 8G,1
44236,19.89915856,50.11478781,NA ZIELONKI 22,1
44237,19.89969901,50.11501218,NA ZIELONKI 28,1
44238,19.96450594,50.03831466,WIELICKA 55,1
44239,19.97040214,50.03703676,PROKOCIMSKA 21,1
44240,19.8787079,50.07161295,HAMERNIA 45,1
44241,19.9145854,50.09250997,NA CHAŁUPKACH 5,1
44242,19.919641,49.99931639,FORTECZNA 7,1
44243,19.91794096,49.9963675,ŁÓDZKA 5,1
44244,19.91439172,49.99870015,ZAGAJE 4,1
44245,19.91349454,49.99848564,ZAGAJE 10,1
44246,19.91010862,50.00619582,JANA JANOWSKIEGO 38,1
44247,19.96851122,50.00915973,KANARKOWA 10,1
44248,19.96744773,50.00807211,POCHYŁA 5,1
44249,19.96789286,50.00899921,KANARKOWA 8,1
44250,19.97358439,50.00803458,ŁUŻYCKA 90,1
44251,19.88426296,50.01889358,OBROŃCÓW HELU 11,1
44252,19.88184646,50.01722379,CZWARTAKÓW 17,1
44253,19.88320658,50.01811398,BRATERSTWA BRONI 18,1
44254,19.88368084,50.01811328,BRATERSTWA BRONI 16,1
44255,19.97463646,50.02047451,ALEKSANDRA SZUKIEWICZA 7,1
44256,19.96107238,49.97807312,IGNACEGO CHRZANOWSKIEGO 45,1
44257,19.95000781,49.97753207,ADOLFA ALEKSANDROWICZA 9A,1
44258,19.95725483,49.97765125,IGNACEGO CHRZANOWSKIEGO 20,1
44259,19.96879657,50.00811222,GWARNA 19A,1
44260,19.9687021,50.00928951,KANARKOWA 13,1
44261,19.98172369,50.0133021,SPORNA 2,1
44262,19.9693898,50.01669634,WOLNOŚCI 44,1
44263,19.96922707,50.01773764,WOLNOŚCI 7,1
44264,19.96828157,50.0167345,TRYBUNY LUDÓW 71,1
44265,19.96806582,50.01679375,TRYBUNY LUDÓW 67,1
44266,19.94361328,49.97595468,GOŚCINNA 8,1
44267,19.94687194,49.97521172,STANISŁAWA GRZEPSKIEGO 1,1
44268,19.94587656,49.97511061,MIROSŁAWA KRZYŻAŃSKIEGO 48,1
44269,19.96987034,50.01042252,GWARNA 5B,1
44270,19.96963052,50.00877442,UKOŚNA 15,1
44271,19.96980743,50.00775973,KIJANKI 14A,1
44272,19.97300599,50.00725108,CECHOWA 93,1
44273,19.87822084,50.00809979,KRZYSZTOFA KAMILA BACZYŃSKIEGO 2,1
44274,19.87728041,50.01162432,SZYMONA SZYMONOWICA 44,1
44275,19.87669103,50.01602626,MOCHNANIEC 39,1
44276,19.9682792,50.0172553,FRANCISZKA NIEPOKÓLCZYCKIEGO 8,1
44277,19.96792132,50.0172452,FRANCISZKA NIEPOKÓLCZYCKIEGO 4,1
44278,19.96828146,50.01742535,FRANCISZKA NIEPOKÓLCZYCKIEGO 7,1
44279,19.96698738,50.01885542,WILGOTNA 8,1
44280,19.96677791,49.97390547,MATEMATYKÓW KRAKOWSKICH 68,1
44281,19.94934963,49.97319781,MATEMATYKÓW KRAKOWSKICH 172,1
44282,19.97072631,50.00844862,URWANA 2,1
44283,19.97424087,50.00748827,CECHOWA 99,1
44284,19.97989331,50.01250548,SADKA 3,1
44285,19.97648832,50.01244393,PODEDWORZE 7,1
44286,19.96943561,50.01207944,ŁUŻYCKA 73,1
44287,19.87765201,50.00937602,SZYMONA SZYMONOWICA 60,1
44288,19.87940777,50.01946203,OBROŃCÓW HELU 39,1
44289,19.88319737,50.01906505,OBROŃCÓW HELU 17,1
44290,19.96729441,50.01903499,ALGIERSKA 9,1
44291,19.96293439,49.98855005,JERZEGO KURYŁOWICZA 3,1
44292,19.87577555,50.00722203,KRZYSZTOFA KAMILA BACZYŃSKIEGO 22,1
44293,19.87608573,50.01091746,SKOTNICKA 117,1
44294,19.87592258,50.0186466,SKOTNICKA 51B,1
44295,19.96787802,50.02313961,MALBORSKA 85,1
44296,19.96851484,50.02310927,MALBORSKA 79,1
44297,19.96625525,50.02322055,KRAWIECKA 7A,1
44298,19.96392751,50.02251668,MAURYCEGO MOCHNACKIEGO 65,1
44299,19.97047105,49.98616054,JERZEGO KURYŁOWICZA 22,1
44300,19.97651671,49.9856117,JERZEGO KURYŁOWICZA 46,1
44301,19.9682451,49.98308619,GOLKOWICKA 24,1
44302,19.96411312,49.97873664,MATEMATYKÓW KRAKOWSKICH 21,1
44303,19.97813187,50.00669805,CECHOWA 128,1
44304,20.04520346,50.04535167,SZPARAGOWA 8A,1
44305,20.04646854,50.0494336,SZPARAGOWA 34,1
44306,19.87787538,50.00680468,DR. JÓZEFA BABIŃSKIEGO 64,1
44307,19.87136494,50.00452125,SKOTNICKA 218,1
44308,19.87340464,50.00613564,SKOTNICKA 173,1
44309,19.95081471,49.97959494,HENRYKA NIEWODNICZAŃSKIEGO 89,1
44310,19.8812862,50.00956221,OBROŃCÓW TOBRUKU 34,1
44311,19.88086684,50.00948593,OBROŃCÓW TOBRUKU 30,1
44312,19.87577392,50.01105984,SKOTNICKA 115,1
44313,19.87595414,50.00752986,KRZYSZTOFA KAMILA BACZYŃSKIEGO 20,1
44314,20.04562408,50.04781144,SZPARAGOWA 24,1
44315,20.04532519,50.04677345,SZPARAGOWA 16,1
